Gene	C12
C12_Sobic.004G125700	3
C12_Sobic.004G127900	2
C12_Sobic.004G128200	2
C12_Sobic.004G128900	2
C12_Sobic.004G129100	2
C12_Sobic.004G130300	2
C12_Sobic.004G130400	2
C12_Sobic.004G131100	2
C12_Sobic.004G131300	2
C12_Sobic.004G134100	2
C12_Sobic.004G134500	2
C12_Sobic.004G135500	2
C12_Sobic.004G135700	2
C12_Sobic.004G137500	2
C12_Sobic.004G138800	2
C12_Sobic.004G141400	2
C12_Sobic.004G141700	2
C12_Sobic.004G142900	2
C12_Sobic.004G143300	2
C12_Sobic.004G143700	2
C12_Sobic.004G144400	2
C12_Sobic.004G144700	2
C12_Sobic.004G145600	2
C12_Sobic.004G147200	2
C12_Sobic.004G149600	2
C12_Sobic.004G151400	2
C12_Sobic.004G151700	2
C12_Sobic.004G151800	2
C12_Sobic.004G152200	2
C12_Sobic.004G152601	2
C12_Sobic.004G154300	2
C12_Sobic.004G155100	2
C12_Sobic.004G155600	3
C12_Sobic.004G156400	3
C12_Sobic.004G156500	2
C12_Sobic.004G156732	2
C12_Sobic.004G157000	2
C12_Sobic.004G157400	2
C12_Sobic.004G158000	2
C12_Sobic.004G158200	2
C12_Sobic.004G159000	2
C12_Sobic.004G161900	2
C12_Sobic.004G163000	2
C12_Sobic.004G163300	2
C12_Sobic.004G164000	2
C12_Sobic.004G166500	2
C12_Sobic.004G166800	2
C12_Sobic.004G167100	2
C12_Sobic.004G168500	2
C12_Sobic.004G169501	2
C12_Sobic.004G170200	2
C12_Sobic.004G170400	2
C12_Sobic.004G170800	2
C12_Sobic.004G170900	4
C12_Sobic.004G172700	2
C12_Sobic.004G173300	2
C12_Sobic.004G173500	2
C12_Sobic.004G174400	2
C12_Sobic.004G174700	2
C12_Sobic.004G175300	2
C12_Sobic.004G175700	2
C12_Sobic.004G176400	2
C12_Sobic.004G176800	2
C12_Sobic.004G178100	2
C12_Sobic.004G178200	2
C12_Sobic.004G178400	2
C12_Sobic.004G178500	2
C12_Sobic.004G180066	2
C12_Sobic.004G181500	2
C12_Sobic.004G182500	2
C12_Sobic.004G183200	2
C12_Sobic.004G183800	2
C12_Sobic.004G184000	2
C12_Sobic.004G186000	2
C12_Sobic.004G186300	2
C12_Sobic.004G187900	2
C12_Sobic.004G188300	2
C12_Sobic.004G188500	2
C12_Sobic.004G190700	2
C12_Sobic.004G191500	2
C12_Sobic.004G191600	2
C12_Sobic.004G193300	2
C12_Sobic.004G193400	4
C12_Sobic.004G193600	2
C12_Sobic.004G193700	2
C12_Sobic.004G196700	2
C12_Sobic.004G197700	2
C12_Sobic.004G198000	2
C12_Sobic.004G198300	2
C12_Sobic.004G198900	3
C12_Sobic.004G199500	2
C12_Sobic.004G200000	3
C12_Sobic.004G200800	2
C12_Sobic.004G201900	2
C12_Sobic.004G202100	2
C12_Sobic.004G202300	2
C12_Sobic.004G203100	2
C12_Sobic.004G203500	2
C12_Sobic.004G203900	3
C12_Sobic.004G204100	2
C12_Sobic.004G204200	2
C12_Sobic.004G204800	2
C12_Sobic.004G205300	3
C12_Sobic.004G206050	2
C12_Sobic.004G206300	2
C12_Sobic.004G208100	2
C12_Sobic.004G208301	2
C12_Sobic.004G208900	2
C12_Sobic.004G209600	2
C12_Sobic.004G209800	2
C12_Sobic.004G210200	2
C12_Sobic.004G210300	2
C12_Sobic.004G212200	2
C12_Sobic.004G213600	1
C12_Sobic.004G213800	2
C12_Sobic.004G215000	3
C12_Sobic.004G215700	2
C12_Sobic.004G215900	2
C12_Sobic.004G216500	2
C12_Sobic.004G216800	2
C12_Sobic.004G217450	2
C12_Sobic.004G217600	2
C12_Sobic.004G218300	2
C12_Sobic.004G219900	3
C12_Sobic.004G220000	2
C12_Sobic.004G220300	2
C12_Sobic.004G222300	2
C12_Sobic.004G223900	2
C12_Sobic.004G224100	2
C12_Sobic.004G225200	2
C12_Sobic.004G226800	2
C12_Sobic.004G227600	2
C12_Sobic.004G227900	2
C12_Sobic.004G228400	3
C12_Sobic.004G228800	2
C12_Sobic.004G228900	2
C12_Sobic.004G231300	2
C12_Sobic.004G231400	2
C12_Sobic.004G231900	2
C12_Sobic.004G232300	2
C12_Sobic.004G232800	2
C12_Sobic.004G234300	2
C12_Sobic.004G237100	2
C12_Sobic.004G238200	2
C12_Sobic.004G240900	2
C12_Sobic.004G241400	2
C12_Sobic.004G242000	2
C12_Sobic.004G242100	2
C12_Sobic.004G243800	2
C12_Sobic.004G244000	2
C12_Sobic.004G245000	2
C12_Sobic.004G246000	2
C12_Sobic.004G246700	2
C12_Sobic.004G246900	2
C12_Sobic.004G247300	2
C12_Sobic.004G247400	2
C12_Sobic.004G248900	2
C12_Sobic.004G250700	3
C12_Sobic.004G252100	2
C12_Sobic.004G253050	2
C12_Sobic.004G255700	2
C12_Sobic.004G255800	2
C12_Sobic.004G256000	2
C12_Sobic.004G256700	2
C12_Sobic.004G257400	2
C12_Sobic.004G260200	2
C12_Sobic.004G260300	2
C12_Sobic.004G260800	2
C12_Sobic.004G261100	2
C12_Sobic.004G261200	2
C12_Sobic.004G261500	2
C12_Sobic.004G261600	2
C12_Sobic.004G263400	2
C12_Sobic.004G263500	2
C12_Sobic.004G263600	2
C12_Sobic.004G263800	2
C12_Sobic.004G264500	2
C12_Sobic.004G265700	2
C12_Sobic.004G267500	2
C12_Sobic.004G267800	2
C12_Sobic.004G267900	2
C12_Sobic.004G268000	2
C12_Sobic.004G269000	2
C12_Sobic.004G269400	2
C12_Sobic.004G270500	2
C12_Sobic.004G271300	3
C12_Sobic.004G271600	2
C12_Sobic.004G271900	2
C12_Sobic.004G272200	2
C12_Sobic.004G272800	2
C12_Sobic.004G272900	2
C12_Sobic.004G273550	2
C12_Sobic.004G274200	2
C12_Sobic.004G274400	2
C12_Sobic.004G275000	2
C12_Sobic.004G275700	2
C12_Sobic.004G276500	2
C12_Sobic.004G277200	2
C12_Sobic.004G277400	2
C12_Sobic.004G278500	2
C12_Sobic.004G278900	2
C12_Sobic.004G279100	2
C12_Sobic.004G279500	2
C12_Sobic.004G282100	2
C12_Sobic.004G283000	2
C12_Sobic.004G283800	3
C12_Sobic.004G284500	2
C12_Sobic.004G284600	2
C12_Sobic.004G284800	2
C12_Sobic.004G287400	2
C12_Sobic.004G287900	2
C12_Sobic.004G289400	2
C12_Sobic.004G289600	2
C12_Sobic.004G293700	2
C12_Sobic.004G295500	2
C12_Sobic.004G295900	2
C12_Sobic.004G296100	2
C12_Sobic.004G297400	2
C12_Sobic.004G298300	2
C12_Sobic.004G298500	2
C12_Sobic.004G300000	2
C12_Sobic.004G300100	2
C12_Sobic.004G300500	2
C12_Sobic.004G300900	2
C12_Sobic.004G301100	2
C12_Sobic.004G302600	2
C12_Sobic.004G303500	2
C12_Sobic.004G305600	2
C12_Sobic.004G306200	3
C12_Sobic.004G306400	2
C12_Sobic.004G307100	2
C12_Sobic.004G307300	2
C12_Sobic.004G307400	2
C12_Sobic.004G307600	2
C12_Sobic.004G308100	2
C12_Sobic.004G309500	2
C12_Sobic.004G309900	2
C12_Sobic.004G310300	2
C12_Sobic.004G310900	3
C12_Sobic.004G312100	1
C12_Sobic.004G312400	2
C12_Sobic.004G312600	2
C12_Sobic.004G314000	2
C12_Sobic.004G315500	2
C12_Sobic.004G317200	4
C12_Sobic.004G317300	2
C12_Sobic.004G317700	2
C12_Sobic.004G318000	2
C12_Sobic.004G319300	2
C12_Sobic.004G319800	2
C12_Sobic.004G320500	2
C12_Sobic.004G321300	2
C12_Sobic.004G321900	2
C12_Sobic.004G322400	2
C12_Sobic.004G323400	2
C12_Sobic.004G323700	2
C12_Sobic.004G324300	1
C12_Sobic.004G324600	2
C12_Sobic.004G324700	2
C12_Sobic.004G324800	2
C12_Sobic.004G325400	2
C12_Sobic.004G326900	3
C12_Sobic.004G327150	2
C12_Sobic.004G327800	2
C12_Sobic.004G328100	2
C12_Sobic.004G330000	2
C12_Sobic.004G330700	2
C12_Sobic.004G330900	2
C12_Sobic.004G331100	2
C12_Sobic.004G331900	2
C12_Sobic.004G332400	2
C12_Sobic.004G332600	2
C12_Sobic.004G333400	2
C12_Sobic.004G333500	2
C12_Sobic.004G333600	2
C12_Sobic.004G334000	2
C12_Sobic.004G336300	2
C12_Sobic.004G336600	3
C12_Sobic.004G337400	2
C12_Sobic.004G339000	2
C12_Sobic.004G339100	2
C12_Sobic.004G339600	2
C12_Sobic.004G339700	2
C12_Sobic.004G340000	3
C12_Sobic.004G340400	2
C12_Sobic.004G341200	2
C12_Sobic.004G341900	2
C12_Sobic.004G342300	2
C12_Sobic.004G342400	2
C12_Sobic.004G343200	2
C12_Sobic.004G343700	2
C12_Sobic.004G344500	2
C12_Sobic.004G344800	2
C12_Sobic.004G345100	2
C12_Sobic.004G345500	2
C12_Sobic.004G347100	2
C12_Sobic.004G347400	1
C12_Sobic.004G347800	2
C12_Sobic.004G347900	2
C12_Sobic.004G349100	2
C12_Sobic.004G349900	2
C12_Sobic.004G350100	2
C12_Sobic.004G350200	2
C12_Sobic.004G350300	2
C12_Sobic.004G352600	2
C12_Sobic.004G352900	2
C12_Sobic.004G353300	2
C12_Sobic.004G353500	2
C12_Sobic.004G355000	2
C12_Sobic.004G355700	2
C12_Sobic.004G355800	2
C12_Sobic.004G356500	2
C12_Sobic.004G356700	2
C12_Sobic.004G356900	2
C12_Sobic.004G357200	2
C12_Sobic.004G357400	2
C12_Sobic.004G358301	2
C12_Sobic.004G358600	2
C12_Sobic.004G359500	2
C12_Sobic.005G001400	2
C12_Sobic.005G002300	2
C12_Sobic.005G004400	2
C12_Sobic.005G005500	2
C12_Sobic.005G009100	2
C12_Sobic.005G009300	2
C12_Sobic.005G013200	2
C12_Sobic.005G014300	2
C12_Sobic.005G014600	1
C12_Sobic.005G017300	2
C12_Sobic.005G020900	2
C12_Sobic.005G021500	2
C12_Sobic.005G021900	2
C12_Sobic.005G022100	2
C12_Sobic.005G022200	2
C12_Sobic.005G022300	2
C12_Sobic.005G022800	2
C12_Sobic.005G024200	2
C12_Sobic.005G024800	2
C12_Sobic.005G025700	2
C12_Sobic.005G026100	2
C12_Sobic.005G027300	2
C12_Sobic.005G027350	1
C12_Sobic.005G029100	2
C12_Sobic.005G029700	2
C12_Sobic.005G030850	2
C12_Sobic.005G032300	2
C12_Sobic.005G033200	2
C12_Sobic.005G033700	2
C12_Sobic.005G034000	2
C12_Sobic.005G034300	2
C12_Sobic.005G034600	2
C12_Sobic.005G036700	2
C12_Sobic.005G040900	2
C12_Sobic.005G044400	2
C12_Sobic.005G045300	2
C12_Sobic.005G045800	2
C12_Sobic.005G046100	2
C12_Sobic.005G050600	2
C12_Sobic.005G058800	2
C12_Sobic.005G059800	2
C12_Sobic.005G063700	2
C12_Sobic.005G064000	2
C12_Sobic.005G067966	2
C12_Sobic.005G068200	2
C12_Sobic.005G068800	2
C12_Sobic.005G072100	2
C12_Sobic.005G073200	3
C12_Sobic.005G074100	2
C12_Sobic.005G074500	2
C12_Sobic.005G076000	2
C12_Sobic.005G077933	2
C12_Sobic.005G084100	2
C12_Sobic.005G084500	2
C12_Sobic.005G085200	2
C12_Sobic.005G086500	2
C12_Sobic.005G090401	2
C12_Sobic.005G090800	2
C12_Sobic.005G091400	2
C12_Sobic.005G091500	2
C12_Sobic.005G092301	2
C12_Sobic.005G093901	2
C12_Sobic.005G094500	2
C12_Sobic.005G095700	2
C12_Sobic.005G096000	2
C12_Sobic.005G096400	2
C12_Sobic.005G096800	2
C12_Sobic.005G096932	2
C12_Sobic.005G098800	2
C12_Sobic.005G100500	2
C12_Sobic.005G101200	2
C12_Sobic.005G101400	1
C12_Sobic.005G102500	2
C12_Sobic.005G102900	2
C12_Sobic.005G105550	2
C12_Sobic.005G106200	2
C12_Sobic.005G110475	2
C12_Sobic.005G110541	2
C12_Sobic.005G110900	3
C12_Sobic.005G111100	3
C12_Sobic.005G111900	2
C12_Sobic.005G112100	2
C12_Sobic.005G114101	2
C12_Sobic.005G115400	2
C12_Sobic.005G115500	2
C12_Sobic.005G115600	2
C12_Sobic.005G116200	2
C12_Sobic.005G117200	2
C12_Sobic.005G117300	2
C12_Sobic.005G117500	2
C12_Sobic.005G118900	3
C12_Sobic.005G120800	2
C12_Sobic.005G127100	2
C12_Sobic.005G128400	2
C12_Sobic.005G129201	2
C12_Sobic.005G130200	3
C12_Sobic.005G133700	2
C12_Sobic.005G133800	2
C12_Sobic.005G138300	2
C12_Sobic.005G139225	2
C12_Sobic.005G139400	2
C12_Sobic.005G140500	2
C12_Sobic.005G144400	2
C12_Sobic.005G145201	2
C12_Sobic.005G149200	1
C12_Sobic.005G149500	2
C12_Sobic.005G150350	2
C12_Sobic.005G150800	2
C12_Sobic.005G150900	2
C12_Sobic.005G153000	2
C12_Sobic.005G155800	2
C12_Sobic.005G157300	2
C12_Sobic.005G159600	2
C12_Sobic.005G160400	2
C12_Sobic.005G163100	2
C12_Sobic.005G163700	2
C12_Sobic.005G164500	2
C12_Sobic.005G164700	2
C12_Sobic.005G166500	2
C12_Sobic.005G175100	2
C12_Sobic.005G175300	2
C12_Sobic.005G176000	2
C12_Sobic.005G178100	2
C12_Sobic.005G178950	2
C12_Sobic.005G180700	2
C12_Sobic.005G180900	2
C12_Sobic.005G183200	2
C12_Sobic.005G184200	2
C12_Sobic.005G185500	2
C12_Sobic.005G187000	2
C12_Sobic.005G187200	2
C12_Sobic.005G187300	2
C12_Sobic.005G187400	2
C12_Sobic.005G187500	2
C12_Sobic.005G188100	2
C12_Sobic.005G194000	2
C12_Sobic.005G194200	2
C12_Sobic.005G196900	2
C12_Sobic.005G196950	2
C12_Sobic.005G197300	2
C12_Sobic.005G198000	1
C12_Sobic.005G198200	2
C12_Sobic.005G199200	2
C12_Sobic.005G201100	2
C12_Sobic.005G204100	3
C12_Sobic.005G204400	2
C12_Sobic.005G204700	2
C12_Sobic.005G205000	2
C12_Sobic.005G206300	3
C12_Sobic.005G209400	2
C12_Sobic.005G210600	2
C12_Sobic.005G211301	2
C12_Sobic.005G212500	3
C12_Sobic.005G220101	2
C12_Sobic.005G221550	2
C12_Sobic.005G222000	2
C12_Sobic.005G222100	2
C12_Sobic.005G222200	2
C12_Sobic.005G228600	2
C12_Sobic.005G229300	2
C12_Sobic.005G231900	2
C12_Sobic.006G000400	2
C12_Sobic.006G000700	2
C12_Sobic.006G000900	2
C12_Sobic.006G001100	2
C12_Sobic.006G001800	2
C12_Sobic.006G002000	2
C12_Sobic.006G002500	2
C12_Sobic.006G006500	2
C12_Sobic.006G008200	2
C12_Sobic.006G008300	2
C12_Sobic.006G008800	2
C12_Sobic.006G010000	2
C12_Sobic.006G010400	1
C12_Sobic.006G011000	2
C12_Sobic.006G011200	2
C12_Sobic.006G012500	2
C12_Sobic.006G013000	2
C12_Sobic.006G013100	2
C12_Sobic.006G013500	2
C12_Sobic.006G013700	2
C12_Sobic.006G013900	2
C12_Sobic.006G014100	2
C12_Sobic.006G014400	1
C12_Sobic.006G014500	2
C12_Sobic.006G016600	2
C12_Sobic.006G017100	2
C12_Sobic.006G018800	2
C12_Sobic.006G020900	2
C12_Sobic.006G021200	2
C12_Sobic.006G021800	2
C12_Sobic.006G024500	2
C12_Sobic.006G027200	2
C12_Sobic.006G029800	2
C12_Sobic.006G031300	1
C12_Sobic.006G031800	1
C12_Sobic.006G032300	2
C12_Sobic.006G032900	2
C12_Sobic.006G033700	2
C12_Sobic.006G034000	2
C12_Sobic.006G036700	2
C12_Sobic.006G038200	2
C12_Sobic.006G038800	1
C12_Sobic.006G038951	2
C12_Sobic.006G040000	2
C12_Sobic.006G041100	2
C12_Sobic.006G041800	2
C12_Sobic.006G044000	2
C12_Sobic.006G044400	2
C12_Sobic.006G045200	2
C12_Sobic.006G048700	2
C12_Sobic.006G049300	2
C12_Sobic.006G049700	2
C12_Sobic.006G049900	2
C12_Sobic.006G050000	2
C12_Sobic.006G051000	2
C12_Sobic.006G051800	2
C12_Sobic.006G051900	2
C12_Sobic.006G052400	2
C12_Sobic.006G052500	2
C12_Sobic.006G054500	2
C12_Sobic.006G055200	2
C12_Sobic.006G055400	2
C12_Sobic.006G055800	2
C12_Sobic.006G056100	2
C12_Sobic.006G056200	2
C12_Sobic.006G056600	2
C12_Sobic.006G056800	2
C12_Sobic.006G058800	2
C12_Sobic.006G058900	2
C12_Sobic.006G059000	2
C12_Sobic.006G059200	2
C12_Sobic.006G061100	2
C12_Sobic.006G062200	2
C12_Sobic.006G062400	2
C12_Sobic.006G062800	2
C12_Sobic.006G064100	2
C12_Sobic.006G065200	2
C12_Sobic.006G065600	2
C12_Sobic.006G066800	2
C12_Sobic.006G071362	2
C12_Sobic.006G071628	2
C12_Sobic.006G073001	2
C12_Sobic.006G073200	2
C12_Sobic.006G074200	4
C12_Sobic.006G074300	4
C12_Sobic.006G074500	2
C12_Sobic.006G074600	2
C12_Sobic.006G076300	2
C12_Sobic.006G076400	3
C12_Sobic.006G079400	2
C12_Sobic.006G079900	2
C12_Sobic.006G080400	2
C12_Sobic.006G081000	2
C12_Sobic.006G081800	3
C12_Sobic.006G082900	2
C12_Sobic.006G083400	2
C12_Sobic.006G083600	2
C12_Sobic.006G084701	2
C12_Sobic.006G086500	2
C12_Sobic.006G087100	2
C12_Sobic.006G088000	2
C12_Sobic.006G088200	2
C12_Sobic.006G088500	2
C12_Sobic.006G090100	2
C12_Sobic.006G090300	2
C12_Sobic.006G091000	2
C12_Sobic.006G092400	2
C12_Sobic.006G093300	2
C12_Sobic.006G094600	2
C12_Sobic.006G095300	2
C12_Sobic.006G099800	2
C12_Sobic.006G100266	2
C12_Sobic.006G100501	2
C12_Sobic.006G100800	2
C12_Sobic.006G102200	2
C12_Sobic.006G102500	2
C12_Sobic.006G102900	2
C12_Sobic.006G103200	2
C12_Sobic.006G105600	3
C12_Sobic.006G106200	2
C12_Sobic.006G106400	2
C12_Sobic.006G106600	2
C12_Sobic.006G108600	2
C12_Sobic.006G109100	2
C12_Sobic.006G109300	2
C12_Sobic.006G109500	1
C12_Sobic.006G109700	2
C12_Sobic.006G110200	2
C12_Sobic.006G110300	2
C12_Sobic.006G110700	2
C12_Sobic.006G111700	2
C12_Sobic.006G111800	2
C12_Sobic.006G112100	1
C12_Sobic.006G112600	2
C12_Sobic.006G112700	2
C12_Sobic.006G114400	2
C12_Sobic.006G115000	2
C12_Sobic.006G115300	2
C12_Sobic.006G116100	2
C12_Sobic.006G118300	2
C12_Sobic.006G119000	3
C12_Sobic.006G119300	2
C12_Sobic.006G119400	2
C12_Sobic.006G119800	1
C12_Sobic.006G120700	2
C12_Sobic.006G120800	2
C12_Sobic.006G123900	2
C12_Sobic.006G125400	2
C12_Sobic.006G125900	2
C12_Sobic.006G126100	2
C12_Sobic.006G126200	2
C12_Sobic.006G127200	2
C12_Sobic.006G128300	2
C12_Sobic.006G128800	2
C12_Sobic.006G129000	2
C12_Sobic.006G130501	2
C12_Sobic.006G130800	2
C12_Sobic.006G133700	2
C12_Sobic.006G134100	2
C12_Sobic.006G136100	2
C12_Sobic.006G137300	2
C12_Sobic.006G137600	2
C12_Sobic.006G138200	2
C12_Sobic.006G138600	2
C12_Sobic.006G138800	2
C12_Sobic.006G141500	2
C12_Sobic.006G142600	2
C12_Sobic.006G144000	2
C12_Sobic.006G145200	2
C12_Sobic.006G146800	2
C12_Sobic.006G148300	2
C12_Sobic.006G149200	2
C12_Sobic.006G157500	2
C12_Sobic.006G158332	2
C12_Sobic.006G159300	2
C12_Sobic.006G159600	2
C12_Sobic.006G160100	2
C12_Sobic.006G160200	2
C12_Sobic.006G160300	2
C12_Sobic.006G161000	2
C12_Sobic.006G161400	2
C12_Sobic.006G162000	3
C12_Sobic.006G162700	2
C12_Sobic.006G164200	2
C12_Sobic.006G164900	2
C12_Sobic.006G166100	2
C12_Sobic.006G167300	2
C12_Sobic.006G168400	2
C12_Sobic.006G169500	2
C12_Sobic.006G170700	2
C12_Sobic.006G170900	2
C12_Sobic.006G171700	2
C12_Sobic.006G172200	1
C12_Sobic.006G173600	2
C12_Sobic.006G173900	2
C12_Sobic.006G175800	2
C12_Sobic.006G176400	2
C12_Sobic.006G176800	2
C12_Sobic.006G179300	2
C12_Sobic.006G181800	2
C12_Sobic.006G182200	2
C12_Sobic.006G183000	2
C12_Sobic.006G183800	2
C12_Sobic.006G185100	2
C12_Sobic.006G185500	2
C12_Sobic.006G186400	2
C12_Sobic.006G186600	2
C12_Sobic.006G188700	2
C12_Sobic.006G191700	2
C12_Sobic.006G191900	2
C12_Sobic.006G194100	3
C12_Sobic.006G195500	2
C12_Sobic.006G197300	2
C12_Sobic.006G198300	2
C12_Sobic.006G198600	2
C12_Sobic.006G203900	2
C12_Sobic.006G204200	2
C12_Sobic.006G204500	2
C12_Sobic.006G204900	2
C12_Sobic.006G207200	2
C12_Sobic.006G207500	2
C12_Sobic.006G207600	2
C12_Sobic.006G207700	2
C12_Sobic.006G207900	2
C12_Sobic.006G208200	2
C12_Sobic.006G208500	2
C12_Sobic.006G208900	2
C12_Sobic.006G209400	4
C12_Sobic.006G209700	2
C12_Sobic.006G210100	2
C12_Sobic.006G210200	2
C12_Sobic.006G211200	2
C12_Sobic.006G211800	2
C12_Sobic.006G212100	2
C12_Sobic.006G212900	2
C12_Sobic.006G213500	2
C12_Sobic.006G213700	2
C12_Sobic.006G214500	2
C12_Sobic.006G216000	2
C12_Sobic.006G217000	2
C12_Sobic.006G217300	2
C12_Sobic.006G219250	3
C12_Sobic.006G219300	2
C12_Sobic.006G219500	2
C12_Sobic.006G220200	2
C12_Sobic.006G220700	2
C12_Sobic.006G221600	2
C12_Sobic.006G222400	2
C12_Sobic.006G223200	2
C12_Sobic.006G224100	2
C12_Sobic.006G224800	2
C12_Sobic.006G225300	2
C12_Sobic.006G225400	2
C12_Sobic.006G225600	2
C12_Sobic.006G228700	1
C12_Sobic.006G231200	3
C12_Sobic.006G231700	3
C12_Sobic.006G231800	2
C12_Sobic.006G232800	2
C12_Sobic.006G233000	2
C12_Sobic.006G233300	2
C12_Sobic.006G233700	2
C12_Sobic.006G234700	2
C12_Sobic.006G235800	1
C12_Sobic.006G237100	2
C12_Sobic.006G237400	2
C12_Sobic.006G237900	2
C12_Sobic.006G238200	2
C12_Sobic.006G238400	2
C12_Sobic.006G238600	2
C12_Sobic.006G239400	2
C12_Sobic.006G240400	3
C12_Sobic.006G242000	2
C12_Sobic.006G242300	2
C12_Sobic.006G243500	2
C12_Sobic.006G244300	2
C12_Sobic.006G247800	2
C12_Sobic.006G247900	2
C12_Sobic.006G248900	2
C12_Sobic.006G250000	2
C12_Sobic.006G250300	2
C12_Sobic.006G250900	2
C12_Sobic.006G251600	2
C12_Sobic.006G251800	2
C12_Sobic.006G252200	2
C12_Sobic.006G252466	2
C12_Sobic.006G253000	2
C12_Sobic.006G255100	2
C12_Sobic.006G256500	2
C12_Sobic.006G257001	2
C12_Sobic.006G257300	2
C12_Sobic.006G257600	2
C12_Sobic.006G257800	2
C12_Sobic.006G258500	2
C12_Sobic.006G258900	2
C12_Sobic.006G259900	2
C12_Sobic.006G260000	2
C12_Sobic.006G260500	2
C12_Sobic.006G260800	2
C12_Sobic.006G260900	2
C12_Sobic.006G261100	2
C12_Sobic.006G261400	2
C12_Sobic.006G262200	2
C12_Sobic.006G262300	2
C12_Sobic.006G263300	2
C12_Sobic.006G263400	2
C12_Sobic.006G264000	2
C12_Sobic.006G265300	2
C12_Sobic.006G266100	2
C12_Sobic.006G268300	2
C12_Sobic.006G268600	1
C12_Sobic.006G268900	2
C12_Sobic.006G269600	3
C12_Sobic.006G269800	2
C12_Sobic.006G269900	2
C12_Sobic.006G270600	2
C12_Sobic.006G270900	2
C12_Sobic.006G271000	2
C12_Sobic.006G271200	2
C12_Sobic.006G271800	2
C12_Sobic.006G272200	2
C12_Sobic.006G272500	2
C12_Sobic.006G272800	2
C12_Sobic.006G273400	2
C12_Sobic.006G275200	1
C12_Sobic.006G275600	2
C12_Sobic.006G275800	2
C12_Sobic.006G276900	2
C12_Sobic.006G277200	2
C12_Sobic.006G278000	2
C12_Sobic.006G278100	2
C12_Sobic.006G279900	2
C12_Sobic.006G280100	2
C12_Sobic.006G280500	2
C12_Sobic.006G281500	2
C12_Sobic.006G281800	2
C12_Sobic.007G000300	2
C12_Sobic.007G000400	2
C12_Sobic.007G000800	2
C12_Sobic.007G001500	2
C12_Sobic.007G002300	2
C12_Sobic.007G002600	2
C12_Sobic.007G002800	2
C12_Sobic.007G002900	2
C12_Sobic.007G003100	2
C12_Sobic.007G004500	2
C12_Sobic.007G005200	3
C12_Sobic.007G005400	2
C12_Sobic.007G005500	2
C12_Sobic.007G007200	2
C12_Sobic.007G008900	2
C12_Sobic.007G009000	2
C12_Sobic.007G009200	2
C12_Sobic.007G009400	2
C12_Sobic.007G010550	2
C12_Sobic.007G011400	2
C12_Sobic.007G011800	2
C12_Sobic.007G012900	2
C12_Sobic.007G013300	2
C12_Sobic.007G013400	2
C12_Sobic.007G013900	2
C12_Sobic.007G017800	2
C12_Sobic.007G018200	2
C12_Sobic.007G018500	2
C12_Sobic.007G018700	2
C12_Sobic.007G019501	2
C12_Sobic.007G022600	2
C12_Sobic.007G023400	2
C12_Sobic.007G025400	2
C12_Sobic.007G026100	2
C12_Sobic.007G026300	2
C12_Sobic.007G028100	2
C12_Sobic.007G029200	2
C12_Sobic.007G030100	2
C12_Sobic.007G030700	2
C12_Sobic.007G031300	2
C12_Sobic.007G031600	2
C12_Sobic.007G031900	2
C12_Sobic.007G032000	2
C12_Sobic.007G033800	2
C12_Sobic.007G036550	2
C12_Sobic.007G036700	2
C12_Sobic.007G037301	2
C12_Sobic.007G038000	2
C12_Sobic.007G038250	2
C12_Sobic.007G038600	2
C12_Sobic.007G039200	2
C12_Sobic.007G039400	2
C12_Sobic.007G040301	2
C12_Sobic.007G041500	2
C12_Sobic.007G042300	2
C12_Sobic.007G042400	2
C12_Sobic.007G043400	2
C12_Sobic.007G043700	1
C12_Sobic.007G043900	2
C12_Sobic.007G045600	2
C12_Sobic.007G046200	2
C12_Sobic.007G046500	2
C12_Sobic.007G047600	2
C12_Sobic.007G050000	2
C12_Sobic.007G050300	2
C12_Sobic.007G051000	2
C12_Sobic.007G051900	2
C12_Sobic.007G052400	2
C12_Sobic.007G052700	3
C12_Sobic.007G053100	2
C12_Sobic.007G053400	2
C12_Sobic.007G053600	2
C12_Sobic.007G056200	2
C12_Sobic.007G058700	2
C12_Sobic.007G059600	2
C12_Sobic.007G059700	2
C12_Sobic.007G060201	2
C12_Sobic.007G060600	2
C12_Sobic.007G061000	2
C12_Sobic.007G061700	2
C12_Sobic.007G062500	2
C12_Sobic.007G063200	2
C12_Sobic.007G068200	2
C12_Sobic.007G068800	2
C12_Sobic.007G068900	2
C12_Sobic.007G069600	2
C12_Sobic.007G070000	2
C12_Sobic.007G071100	2
C12_Sobic.007G071400	2
C12_Sobic.007G071500	2
C12_Sobic.007G075100	2
C12_Sobic.007G076900	2
C12_Sobic.007G077400	2
C12_Sobic.007G077700	2
C12_Sobic.007G078000	2
C12_Sobic.007G078300	2
C12_Sobic.007G078600	2
C12_Sobic.007G079300	2
C12_Sobic.007G079400	2
C12_Sobic.007G079600	2
C12_Sobic.007G081500	2
C12_Sobic.007G082200	2
C12_Sobic.007G084100	3
C12_Sobic.007G085000	2
C12_Sobic.007G086500	2
C12_Sobic.007G086600	2
C12_Sobic.007G088200	2
C12_Sobic.007G090430	2
C12_Sobic.007G090463	2
C12_Sobic.007G090537	2
C12_Sobic.007G091000	2
C12_Sobic.007G092200	2
C12_Sobic.007G093900	2
C12_Sobic.007G096000	2
C12_Sobic.007G096401	2
C12_Sobic.007G096700	2
